ID,name1
H4O04007,"Ostfalen, Gebiet im ö. Niedersachsen und w. Sachsen-Anhalt"
H4O04008,Ostfranken → Franken
H4O04009,"Ostia, Bistum in Italien (Latium)"
H4O04010,Ostmark (bayerisch)
H4O04011,Ostmark (österreichisch) → Ostmark (bayerisch)
H4O04012,"Ostmark (sächsisch), Niederlausitz"
H4O04013,"<i>Ostrevantum</i>, vermutlich in den Niederlanden gelegen"
H4O04014,"Otales (Otalež), Anhöhe in Slowenien, oberhalb d. gleichnamigen Ortes gelegen"
H4O04015,Otalež → Otales
H4O04016,Ötigheim (Baden-Württemberg)
H4O04017,Ottelmannshausen (Bayern)
H4O04018,Ottenbronn (Baden-Württemberg)
H4O04019,Ottenhofen (Bayern)
H4O04020,"Ottersweiler (Otterswiller), O. in Frankreich (Bas-Rhin)"
H4O04021,Otterswiller → Ottersweiler
H4O04022,Ottmaring (Bayern)
H4O04023,"Ottmarsheim, Kl. in Frankreich (Bas-Rhin)"
H4O04024,Ötting am Inn → <i>Utingen</i>
H4O04025,"Ottobeuren, Kl. (Bayern)"
H4O04026,Oversburg → Köln
H4O04027,"Overschie, O. in den Niederlanden, aufgegangen in Rotterdam (Südholland)"
H4O04028,Paderborn (Nordrhein-Westfalen)
H4O04029,"Padua, Grafschaft in Italien, um Padua gelegen (Venetien)"
H4O04030,"Padua, O. in Italien (Venetien)"
H4O04031,"Pagno, O. in Italien (Piemont)"
H4O04032,Palästina
H4O04033,Palatin → Rom
H4O04034,Palatiolus → Rom
H4O04035,"Palazzolo Vercellese, O. in Italien (Piemont)"
H4O04036,"Paliseul, O. in Belgien (Luxemburg)"
H4O04037,"Pallien, aufgegangen in Trier (Rheinland-Pfalz)"
H4O04038,"Palluel, Burg in Frankreich (Pas-de-Calais)"
H4O04039,"Palosco, O. in Italien (Lombardei)"
H4O04040,"Panaro, Fluß in Italien, Nebenfluß des Po (Emilia-Romagna)"
H4O04041,"Pangoneta, O. in Italien, abgegangen zw. Dosolo und Corregioverde (Lombardei)"
H4O04042,"Panicale, O. in Italien (Toskana)"
H4O04043,"Pannerden, O. in den Niederlanden (Gelderland)"
H4O04044,Pantheon → Rom
H4O04045,"Pappiana, O. in Italien (Toskana)"
H4O04046,Parenzo → Poreč
H4O04047,"Parma, Grafschaft in Italien, um Parma gelegen (Emilia-Romagna)"
H4O04048,"Parma, O. in Italien (Emilia-Romagna)"
H4O04049,"Parma, Fluß in Italien, Nebenfluß des Po (Emilia-Romagna)"
H4O04050,"Parola, O. in Italien (Emilia-Romagna)"
H4O04051,"<i>Parrara</i>, unbekannt, O. in Italien, im Gebiet v. Rieti gelegen (Latium)"
H4O04052,"<i>Parthenapolis</i>, unbekannt, evtl. Madenburg (Rheinland-Pfalz)"
H4O04053,Passau (Bayern)
H4O04054,"Passeiergau, Gau in Italien, in Südtirol gelegen (Trentino-Südtirol)"
H4O04055,"Passerano, O. in Italien (Latium)"
H4O04056,"Pastrengo, O. in Italien (Venetien)"
H4O04057,"Pasturana, O. in Italien (Piemont)"
H4O04058,"<i>Patenanger</i>, unbekannt, im Gebiet des Helmegaus"
H4O04059,"Paulinzella, Kl., aufgegangen in Königsee-Rottenbach (Thüringen)"
H4O04060,"Pavia, O. in Italien (Lombardei)"
H4O04061,Payerne → Peterlingen
H4O04062,"Pazin (Pisino), O. in Kroatien (Istrien)"
H4O04063,"Pecetto di Valenza, O. in Italien (Piemont)"
H4O04064,Pecorara → Cascina Pecorara
H4O04065,"Pegau, Kl. (Sachsen)"
H4O04066,"Pegnitz, Fluß (Bayern)"
H4O04067,"Peischat (Pesata), Fluß, rechter Nebenfluß der Feistritz"
H4O04068,"Persenbeug, O. in Österreich (Niederösterreich)"
H4O04069,"Perugia, Grafschaft in Italien, um Perugia gelegen (Umbrien)"
H4O04070,"<i>Perusino</i>, unbekannt, O. in Italien, am Lago Trasimeno gelegen (Umbrien)"
H4O04071,"Pesaro, Grafschaft in Italien, um Pesaro gelegen (Marken)"
H4O04072,"Pesaro, O. in Italien (Marken)"
H4O04073,Pesata → Peischat
H4O04074,"Peseckendorf, aufgegangen in Oschersleben (Sachsen-Anhalt)"
H4O04075,"Peterlingen (Payerne), Kl. in der Schweiz (Waadt)"
H4O04076,Petersberg → Goslar
H4O04077,Petersberg (Sachsen-Anhalt)
H4O04078,"Petershausen, Kl. (Baden-Württemberg)"
H4O04079,"Peterskirche, Ki. → Rom"
H4O04080,"Peterskirche, Kl. → Fritzlar"
H4O04081,Peterskloster → Erfurt
H4O04082,"Petroio, O. in Italien (Toskana)"
H4O04083,"Petten, O. in Holland (Nordholland)"
H4O04084,"Pettenbach, O. in Österreich (Oberösterreich)"
H4O04085,Pettensiedel am Egelseebach (Bayern)
H4O04086,"Pfäfers, Kl. in der Schweiz (St. Gallen)"
H4O04087,"Pfälzer Wald, Waldgebiet in Deutschland und Frankreich"
H4O04088,Pforzen (Bayern)
H4O04089,Pforzheim (Baden-Württemberg)
H4O04090,"Piacenza, Grafschaft in Italien, um Piacenza gelegen (Emilia-Romagna)"
H4O04091,"Piacenza, O. in Italien (Emilia-Romagna)"
H4O04092,"Piadena, O. in Italien (Lombardei)"
H4O04093,"Piagge, O. in Italien (Latium)"
H4O04094,"Piccolini, O. in Italien (Lombardei)"
H4O04095,Piesport (Rheinland-Pfalz)
H4O04096,"Pietole, O. in Italien (Lombardei)"
H4O04097,"Pieve al Toppo, O. in Italien (Toskana)"
H4O04098,Pieve di Corsano → <i>Cursinanum</i>
H4O04099,"Pieve Modolena, O. in Italien (Emilia-Romagna)"
H4O04100,Pilatushof → Forchheim
H4O04101,"Pilosiano, O. in Italien (Toskana)"
H4O04102,Pinguente → Buzet
H4O04103,"Piombia, Grafschaft in Italien, um Piombia gelegen (Piemont)"
H4O04104,"Piove di Sacco, O. in Italien (Venetien)"
H4O04105,"Pirano, O. in Slowenien"
H4O04106,"<i>Pirchehe</i>, O. in Österreich, abgegangen an der unteren Perschling (Niederösterreich)"
H4O04107,"Pisa, Grafschaft in Italien, um Pisa gelegen (Toskana)"
H4O04108,"Pisa, O. in Italien (Toskana)"
H4O04109,Pisino → Pazin
H4O04110,"Piubega, O. in Italien (Lombardei)"
H4O04111,"Pizzo, O. in Italien (Emilia-Romagna)"
H4O04112,"Pladano, O. in Italien, abgegangen im Brenta-Delta sw. Venedig (Venetien)"
H4O04113,<i>Plage</i> → Putignano
H4O04114,"<i>Platea</i>, Straße zw. Aachen, Schleiden und Koblenz (Nordrhein-Westfalen und Rheinland-Pfalz)"
H4O04115,"Pleichfeld, heute Oberpleichfeld (Bayern)"
H4O04116,"Pleißegau, Gau, an der Pleiße um Altenburg s. Leipzig gelegen"
H4O04117,"Pleißenland, Gebiet am Ober- und Mittellauf der Pleiße und Zwickauer Mulde"
H4O04118,Pleizenhausen (Rheinland-Pfalz)
H4O04119,Plesse
H4O04120,"<i>Plintheim</i>, unbekannt, wohl im Speyergau gelegen"
H4O04121,"<i>Plisna</i>, entweder Plesse (Niedersachsen) oder wahrscheinlicher d. Wirtschaftshof d. Burg Altenburg (Thüringen)"
H4O04122,"Po, Fluß durch Italien"
H4O04123,"Po di Goro, Fluß in Italien, Flußarm des Po im Po-Delta (Emilia-Romagna und Venetien)"
H4O04124,"Po di Primaro, Fluß in Italien, Unterlauf des Reno"
H4O04125,"<i>Poagia</i>, unbekannt, wohl in Italien zu suchen"
H4O04126,"Podere Isola, O. in Italien (Emilia-Romagna)"
H4O04127,Pöhlde (Niedersachsen)
H4O04128,"Poiana Maggiore, O. in Italien (Venetien)"
H4O04129,Pola → Pula
H4O04130,"Polabengau, Gau, ö. der unteren Elbe gelegen"
H4O04131,Polen
H4O04132,"Pollenzo, O. in Italien (Piemont)"
H4O04133,"Pollicino, O. in Italien, abgegangen bei Breme (Lombardei)"
H4O04134,"Polesine, Gebiet in Italien, zw. d. Flüssen Etsch und Po bis zur Adriamündung gelegen (Venetien)"
H4O04135,"Poli, O. in Italien (Latium)"
H4O04136,"<i>Polianum</i>, unbekannt, wohl in Italien zu suchen"
H4O04137,Polirone → San Benedetto in Polirone
H4O04138,Polkenberg (Sachsen)
H4O04139,"Polling, Kl. (Bayern)"
H4O04140,"Pommern, heute nö. Teil Mecklenburg-Vorpommerns und d. poln. Wojewodschaft Westpommern"
H4O04141,"Pomponesco, O. in Italien (Lombardei)"
H4O04142,"Pomposa, O. in Italien, aufgegangen in Codigoro (Emilia-Romagna)"
H4O04143,"Ponso, O. in Italien (Venetien)"
H4O04144,Ponte a Moriano → Moriano
H4O04145,"Ponte a Tressa, O. in Italien (Toskana)"
H4O04146,"Ponte Caliano, O. in Italien (Toskana)"
H4O04147,Ponte Molle → Milvische Brücke (Rom und Tiber)
H4O04148,"Pontecurono, O. in Italien (Piemont)"
H4O04149,"Pontelagoscuro, O. in Italien (Emilia-Romagna)"
H4O04150,"Pontremoli, O. in Italien (Toskana)"
H4O04151,"Poplitz, wüst, n. Sandersleben gelegen (Sachsen-Anhalt)"
H4O04152,"Poreč (Parenzo), O. in Kroatien (Istrien)"
H4O04153,Pöring → <i>Beringen</i>
H4O04154,"Pöring, aufgegangen in Zorneding (Bayern)"
H4O04155,Porta Asinaria→ Rom
H4O04156,"Portiolo, O. in Italien (Lombardei)"
H4O04157,"Porto, O. in Italien, heute auf dem Gebiet der Stadt Fiumicino (Latium)"
H4O04158,"Porto Mantovano, O. in Italien (Lombardei)"
H4O04159,"<i>Potentia</i>, unbekannt, O. oder Fluß in Italien, entweder der Ort Potenza Picena (Marken) oder der Fluß Potenza (Marken)"
H4O04160,Potenza → <i>Potentia</i>
H4O04161,Potenza Picena → <i>Potentia</i>
H4O04162,"Pozzolo Formigaro, O. in Italien (Piemont)"
H4O04163,"Pozzoveggiani, O. in Italien, aufgegangen in Padua (Venetien)"
H4O04164,"Pradelle, O. in Italien (Venetien)"
H4O04165,"Prag, O. in Tschechien"
H4O04166,"<i>Pratetidulo</i>, unbekannt, wohl in Italien zu suchen"
H4O04167,"Praunheim, aufgegangen in Frankfurt a. Main (Hessen)"
H4O04168,"<i>Preducla</i>, O. in Italien, abgegangen zw. Vivegano und dem Ticino (Lombardei)"
H4O04169,"<i>Prerozo</i>, unbekannt, O. in Italien, wohl im Gebiet v. Padua gelegen (Venetien)"
H4O04170,"Prignano sulla Secchia, O. in Italien (Emilia-Romagna)"
H4O04171,"Prinzersdorf, O. in Österreich (Niederösterreich)"
H4O04172,Pronsfeld (Rheinland-Pfalz)
H4O04173,"<i>Prugnulo</i>, unbekannt, O. in Italien, vermutlich auf dem Gebiet d. Kl.s Camaldoli gelegen (Toskana)"
H4O04174,"Prüm, Kl. (Rheinland-Pfalz)"
H4O04175,"Puianello, O. in Italien (Emilia-Romagna)"
H4O04176,"Pula (Pola), O. in Kroatien (Istrien)"
H4O04177,"Puliciano, O. in Italien (Toskana)"
H4O04178,"Püning, Hof bei Alverskirchen (Nordrhein-Westfalen)"
H4O04179,"<i>Pupiliense</i>, Gebiet in Italien, um Forlimpopoli gelegen (Emilia-Romagna)"
H4O04180,Purschwitz (Sachsen)
H4O04181,"Pustertal, Grafschaft in Italien, in Südtirol gelegen (Trentino-Südtirol)"
H4O04182,<i>Pusterula</i> → Rom
H4O04183,"Putignano, O. in Italien (Toskana)"
H4O04184,Quedlinburg (Sachsen-Anhalt)
H4O04185,Quenstedt (Sachsen-Anhalt)
H4O04186,"Raabser Wald, Wald in Österreich (Niederösterreich)"
H4O04187,"Raadt, aufgegangen in Mülheim a. d. Ruhr (Nordrhein-Westfalen)"
H4O04188,"Rabeto, O. in Italien, aufgegangen in Casale Monferrato (Piemont)"
H4O04189,"Radda in Chianti, O. in Italien (Toskana)"
H4O04190,"Radenzgau, Gau, um die Regnitz in Oberfranken gelegen (Bayern)"
H4O04191,Radolfzell (Baden-Württemberg)
H4O04192,"Ranshofen, O. in Österreich (Oberösterreich)"
H4O04193,"Rappoltstein (Ribeauvillé/Rappoltsweiler), O. in Frankreich (Haut-Rhin)"
H4O04194,Rappoltsweiler → Rappoltstein
H4O04195,"Rath, aufgegangen in Düsseldorf (Nordrhein-Westfalen)"
H4O04196,Ratzeburg (Schleswig-Holstein)
H4O04197,"Ravenna, O. in Italien (Emilia-Romagna)"
H4O04198,"<i>Redingo</i>, unbekannt, O. in Italien, zw. Vercelli und Asti gelegen (Piemont)"
H4O04199,"Redondesco, O. in Italien (Lombardei)"
H4O04200,"Regen, Nebenfluß der Donau (Bayern)"
H4O04201,Regensburg (Bayern)
H4O04202,"Reggio Emilia, O. in Italien (Emilia-Romagna)"
H4O04203,Reggio nell’Emilia → Reggio Emilia
H4O04204,"Regnitz, Fluß in Bayern, Nebenfluß des Main (Bayern)"
H4O04205,Rehehausen (Sachsen-Anhalt)
H4O04206,"Reiche Ebrach, Nebenfluß der Regnitz (Bayern)"
H4O04207,Reichenau (Baden-Württemberg)
H4O04208,"Reichenbach, Kl. (Baden-Württemberg)"
H4O04209,(Bad) Reichenhall (Bayern)
H4O04210,Reichsflandern → Flandern
H4O04211,"Reichshofen (Reichshoffen), O. in Frankreich (Bas-Rhin)"
H4O04212,Reichshoffen → Reichshofen
H4O04213,"Reims, Kirchenprovinz in Frankreich (Marne)"
H4O04214,"<i>Reindertingerod</i>, abgegangen bei Sudmerberg (Niedersachsen)"
H4O04215,"Reinhardsbrunn, Kl. (Thüringen)"
H4O04216,"Reinhardswald, Forst (Hessen)"
H4O04217,"Reinig, aufgegangen in Wasserliesch (Rheinland-Pfalz)"
H4O04218,Reinstedt (Sachsen-Anhalt)
H4O04219,Reischach (Bayern)
H4O04220,Reisdorf → <i>Rudichisdorf</i>
H4O04221,Remagen (Rheinland-Pfalz)
H4O04222,"Remiremont, O. und Kl. in Frankreich (Vosges)"
H4O04223,Remmeltshofen (Bayern)
H4O04224,"Remstalgau, Gau, an der schwäbischen Rems gelegen"
H4O04225,"Reno, Fluß in Italien (Emilia-Romagna, Toskana)"
H4O04226,"Retorto, O. in Italien (Piemont), Dotalgut Agnes’ (v. Poitou)"
H4O04227,"Retrona, Fluß durch Italien, Nebenfluß des Bacchiglione"
H4O04228,Retrone → Rodolone
H4O04229,"<i>Reuolta</i>, unbekannt, O. in Italien, im Gebiet s./sö. Pisa gelegen (Toskana)"
H4O04230,Reut (Bayern)
H4O04231,"Rezzato, O. in Italien (Lombardei)"
H4O04232,Rheden (Niedersachsen)
H4O04233,"Rhein, Fluß durch West- und Mitteleuropa"
H4O04234,"Rheinau, Kl. in der Schweiz (Zürich)"
H4O04235,Rheinbach (Nordrhein-Westfalen)
H4O04236,Rheinfranken → Franken
H4O04237,"Rheinheim, aufgegangen in Duisburg (Nordrhein-Westfalen)"
H4O04238,"Rhone, Fluß durch die Schweiz und Frankreich"
H4O04239,Ribeauvillé → Rappoltstein
H4O04240,Rieder (Sachsen-Anhalt)
H4O04241,"Rieti, O. in Italien (Latium)"
H4O04242,"Rijnland, Landschaft in den Niederlanden, um den Rhein gelegen"
H4O04243,"Rijnsburg, O. in den Niederlanden (Südholland)"
H4O04244,"Rimini, Grafschaft in Italien, um Rimini gelegen (Emilia Romagna)"
H4O04245,"Rimini, O. in Italien (Emilia-Romagna)"
H4O04246,"<i>Rimispassio</i>, unbekannt, wohl in Italien zu suchen"
H4O04247,Rimsingen (Baden-Württemberg)
H4O04248,"Rio Cervino, O. in Italien (Piemont)"
H4O04249,"Rio Freddo, Fluß in Italien, s. Modena gelegen"
H4O04250,"<i>Ripalta</i>, O. in Italien, abgegangen s. Figline Valdarno sö. Florenz (Toskana)"
H4O04251,Ritterode (Sachsen-Anhalt)
H4O04252,"<i>Riuerso</i>, unbekannt, O. in Italien, auf dem Gebiet v. Mantua gelegen (Lombardei)"
H4O04253,"<i>Riuolense</i>, Gebiet in Italien, bei Venedig gelegen (Venetien)"
H4O04254,"Rivalta, O. in Italien (Lombardei)"
H4O04255,"Rivolta, O. in Italien, Vorstadt v. Pisa (Toskana)"
H4O04256,"Rivolta d’Adda, O. in Italien (Lombardei)"
H4O04257,"<i>Roariolo</i>, unbekannt, O. in Italien, nw. Reggio Emilia gelegen (Emilia-Romagna)"
H4O04258,"Roč (Rozzo), O. in Kroatien (Istrien)"
H4O04259,"Rocchetta Tanaro, O. in Italien (Piemont)"
H4O04260,"Rochlitz, Gau, um Rochlitz an der Zwickauer Mulde gelegen (Sachsen)"
H4O04261,Rochlitz (Sachsen)
H4O04262,Rodheim a. d. Horloff (Hessen)
H4O04263,"Rodigo, O. in Italien (Lombardei)"
H4O04264,Rödigsdorf → <i>Rudichisdorf</i>
H4O04265,"<i>Rŏdmaresperch</i>, Gau, beiderseits der Anlauter nö. Eichstätt gelegen (Bayern)"
H4O04266,Rodolone → Bacchiglione
H4O04267,"Rohrbach, aufgegangen in Heidelberg"
H4O04268,<i>Rokeborthof</i> → Rottewitz
H4O04269,"Rom, O. in Italien (Latium)"
H4O04270,"Romagna, Landschaft in Norditalien, zw. dem Apennin und d. Adria gelegen"
H4O04271,Rommelhausen (Hessen)
H4O04272,Roncaglia → Piacenza
H4O04273,Roncaglische Felder → Piacenza
H4O04274,"Roncaiette, Kanal in Italien bei Padua (Venetien)"
H4O04275,"Roncaiette, O. in Italien (Venetien)"
H4O04276,"Roncarolo, O. in Italien (Emilia-Romagna)"
H4O04277,"<i>Ronchi</i>, unbekannt, O. in Italien, abgegangen n. Padua (Venetien)"
H4O04278,"Roncolo, O. in Italien (Emilia-Romagna)"
H4O04279,"Roncon, O. in Italien (Venetien)"
H4O04280,"Ronzone, O. in Italien (Trentino-Südtirol)"
H4O04281,"Rosario, O. in Kroatien, abgegangen (?) sö. Visinada/Vižinada (Istrien)"
H4O04282,Rosariol → Rožari
H4O04283,Rössuln (Sachsen-Anhalt)
H4O04284,"Rotenfels, aufgegangen in Gaggenau (Baden-Württemberg)"
H4O04285,"<i>Rothallasbvrc</i>, Wüstung bei Ballenstedt (Sachsen-Anhalt)"
H4O04286,"Rott am Inn, Kl. (Bayern)"
H4O04287,"Rottewitz, aufgegangen in Meißen (Sachsen)"
H4O04288,"<i>Roumueld</i>, entweder Grafenrheinfeld (Bayern) oder Bergrheinfeld (Bayern)"
H4O04289,Rovigno → Rovinj
H4O04290,"Rovinj (Rovigno), O. in Kroatien (Istrien)"
H4O04291,"Rožari (Rosariol), O. in Slowenien"
H4O04292,Rozzo → Roč
H4O04293,"Rubiera, O. in Italien (Emilia-Romagna)"
H4O04294,"<i>Rudichisdorf</i>, entweder Rödigsdorf (Thüringen) oder Reisdorf (Thüringen)"
H4O04295,"Rüeggisberg, O. in der Schweiz (Bern)"
H4O04296,"Ruhr, Nebenfluß des Rheins (Nordrhein-Westfalen)"
H4O04297,"Ruhrgau, Gau, s. des Unterlaufs der Ruhr gelegen"
H4O04298,"Rümlingen, O. in der Schweiz, s. Bern gelegen (Bern)"
H4O04299,"Rur, Fluß durch Belgien, Deutschland und die Niederlande, Nebenfluß der Maas"
H4O04300,(Kiewer) Rus
H4O04301,Russland → (Kiewer) Rus
H4O04302,"<i>Rvrgovve</i>, Gau, entweder Jülichgau, um Jülich ö. der Maas gelegen, oder Ruhrgau, s. des Unterlaufs der Ruhr gelegen"
H4O04303,"<i>S. Agathes</i>, unbekannt, Ki. in Italien, im Gebiet v. Rieti gelegen (Latium)"
H4O04304,"S. Agathes, Ki. → Piagge"
H4O04305,"St. Agerich zu Verdun, Kl. → Verdun"
H4O04306,"<i>S. Agnes</i>, unbekannt, O. in Italien, im Gebiet v. Perugia gelegen (Umbrien)"
H4O04307,S. Agostino → <i>S. Augustinus</i>
H4O04308,Saint-Airy → St. Agerich zu Verdun
H4O04309,"St. Alban zu Mainz, Kl. → Mainz"
H4O04310,"S. Alexander, Stift → Bergamo"
H4O04311,"S. Ambrogio zu Mailand, Ki. → Mailand"
H4O04312,"(Sant’Andrea in) Caprile, O. in Italien (Toskana)"
H4O04313,"S. Angelo, Ki. → Antria"
H4O04314,"S. Angelo, Ki. → Ponte a Tressa"
H4O04315,"St. Anian, Ki. → Toul"
H4O04316,"<i>S. Antimus</i>, unbekannt, O. in Italien, in der Toskana oder in Umbrien gelegen"
H4O04317,"Sainte-Aldegonde, Kl. → Maubeuge"
H4O04318,S. Apollinare Kl. in Italien (Emilia-Romagna)
H4O04319,"St-Aubert, Stift → Cambrai"
H4O04320,"St. Audomar, Stift (Nordrhein-Westfalen)"
H4O04321,"<i>S. Augustinus</i>, O. in Italien, entweder Agostoli (Toskana) oder S. Agostino (Toskana)"
H4O04322,S. Bellino → <i>S. Martinus</i>
H4O04323,"S. Benedetto al Monte Subasio, Kl. in Italien (Umbrien)"
H4O04324,"San Benedetto in Polirone, Kl. in Italien (Lombardei)"
H4O04325,(Großer) St. Bernhard → Alpen
H4O04326,"St. Bertin, Kl. → St. Omer"
H4O04327,"St. Blasien, Kl. (Baden-Württemberg), rheinfeldisches Hauskloster"
H4O04328,"San Casciano, Kl. in Italien (Lombardei)"
H4O04329,"S. Christina, Ki. → Grezzana"
H4O04330,"<i>S. Clementis</i>, unbekannt, Ki. in Italien, vermutlich im Gebiet v. Rieti gelegen (Latium)"
H4O04331,"S. Dalmazio, Kapelle in Italien (Emilia-Romagna)"
H4O04332,"San Dalmazzo, Kl. in Italien, heute Pedona, Wüstung bei Borgo San Dalmazzo (Piemont)"
H4O04333,"Saint-Dié-des-Vosges, O. in Frankreich (Vosges)"
H4O04334,"<i>S. Donatus</i>, unbekannt, O. in Italien, im Gebiet v. Perugia gelegen (Umbrien)"
H4O04335,"Sant’Elia Reatino, Ki. in Italien, bei Rieti gelegen (Latium)"
H4O04336,"St. Emmeram zu Regensburg, Kl. → Regensburg"
H4O04337,"S. Eugenio, Kl. → Pilosiano"
H4O04338,St-Evre → Toul
H4O04339,"<i>S. Faustino</i>, Ki. → <i>Uariane</i>"
H4O04340,"S. Faustinus et Jovita, Kl. → Brescia"
H4O04341,"S. Felix, Kl. → Pavia"
H4O04342,"St. Gallen, Kl. in der Schweiz (St. Gallen)"
H4O04343,"St. Gangulf, Stift → Toul"
H4O04344,"St. Georg zu Naumburg, Kl. → Naumburg"
H4O04345,"St. Georgen(berg), Kl. in Österreich (Tirol)"
H4O04346,"<i>Sancto Georgio</i>, unbekannt, O. in Italien, auf dem Gebiet v. Mantua gelegen (Lombardei)"
H4O04347,Saint-Gérard → Brogne
H4O04348,"Saint-Ghislain, Kl. in Belgien (Hennegau)"
H4O04349,"San Giorgio di Mantova, O. in Italien (Lombardei)"
H4O04350,"S. Giovanni della Fossa, O. in Italien (Emilia-Romagna)"
H4O04351,"San Giovanni Ilarione, O. in Italien (Venetien)"
H4O04352,"S. Giovanni Reatino, Ki. in Italien, s. Rieti gelegen (Latium)"
H4O04353,"S. Giuliano, Ki. → Gozzano"
H4O04354,St. Goar (Rheinland-Pfalz)
H4O04355,"<i>S. Gregorius</i>, unbekannt, Ki. in Italien, im Gebiet v. Rieti gelegen (Latium)"
H4O04356,"S. Gregorio Magno in clivo Scauri, Kl. → Rom"
H4O04357,"St. Gumbertus, Stift → St. Gumpert"
H4O04358,"St. Gumpert, Stift → Ansbach"
H4O04359,"Saint-Hubert, O. in Belgien (Luxemburg)"
H4O04360,St. Hubert in den Ardennen → Saint-Hubert
H4O04361,"S. Heleopardus, Ki. → Rieti"
H4O04362,"Sant’Ilario e Benedetto, Kl. → Hll. Hilarius und Benedikt bei Venedig"
H4O04363,"<i>S. Iohannis</i>, Ki. → <i>Tazano</i>"
H4O04364,"<i>S. Iuliano</i>, Ki. → Gozzano"
H4O04365,"<i>S. Iustina</i>, unbekannt, Ki. in Italien, vermutlich im Gebiet der Sabina gelegen"
H4O04366,"St. Jakob zu Mainz, Kl. → Mainz"
H4O04367,"Saint-Jean, Propstei → Valenciennes"
H4O04368,"St. Johann, Propstei → Valenciennes"
H4O04369,"St. Johannes, Kl. → Halberstadt"
H4O04370,St. Johanneskirche → Minden
H4O04371,"St. Lambert/Lambrecht, Kl. → Lambrecht"
H4O04372,"St. Lambert, Dom → Lüttich"
H4O04373,"St. Lambrecht, Kl. in Österreich (Steiermark)"
H4O04374,"Saint-Landelin, Propstei → Crespin"
H4O04375,"St. Landelin, Propstei → Crespin"
H4O04376,"St. Laurentius zu Lüttich, Kl. → Lüttich"
H4O04377,"S. Leo (Montefereti), Kl. in Italien in der Provinz Presaro e Urbino (Marken)"
H4O04378,"<i>S. Leopardi</i>, unbekannt, Ki. in Italien, im Gebiet v. Rieti gelegen (Latium)"
H4O04379,San Lorenzo → Aversa
H4O04380,S. Lorenzo alle Corti → <i>Grumulo</i>
H4O04381,"St. Mang, Kl. → Füssen"
H4O04382,"St-Mansuy, Kl. → Toul"
H4O04383,"S. Maria, Ki. → Asolo"
H4O04384,"S. Maria, Kl. → Mogliano"
H4O04385,"<i>Sancta Maria</i>, unbekannt, O. in Italien, auf dem Gebiet v. Mantua gelegen (Lombardei)"
H4O04386,"St. Maria ad Gradus, Stiftskirche → Köln"
H4O04387,"S. Maria in Aventino (heute S. Maria del Priorato), Ki. → Rom"
H4O04388,"S. Maria zu Pomposa, Kl. → Pomposa"
H4O04389,"S. Maria al Bovino, Ki. in Italien (Toskana)"
H4O04390,"S. Maria degli Angeli, Ki. in Italien (Umbrien)"
H4O04391,"S. Maria degli Arci, Ki. in Italien (Latium)"
H4O04392,"S. Maria del Mignone, Ki. in Italien (Latium)"
H4O04393,"S. Maria della Vangadizza, Kl. → Badia Polesine"
H4O04394,"S. Maria di Forcassi, Platz in Italien an der Via Cassia (Latium)"
H4O04395,"St. Maria-Magdalena zu Verdun, Stift → Verdun"
H4O04396,"<i>S. Maria seu Buida</i>, unbekannt, O. in Italien, sw. Modena gelegen (Emilia-Romagna)"
H4O04397,"St. Marien, Kathedralkirche → Hl. Maria, Domkirche"
H4O04398,"St. Marien, Kollegiatsstift in Österreich (Oberösterreich), späteres Kl. Lambach"
H4O04399,"St. Mariengraden, Stiftskirche → Köln"
H4O04400,"<i>S. Marinę</i>, unbekannt, Ki. in Italien, vermutlich im Gebiet der Sabina gelegen"
H4O04401,"S. Martino, Ki. in Italien (Toskana)"
H4O04402,"S. Martino, O. in Kroatien, in Beleij (heute Belja) gelegen (Istrien)"
H4O04403,S. Martino di Variano → <i>S. Martinus</i>
H4O04404,"S. Martino Gusnago, O. in Italien (Lombardei)"
H4O04405,"S. Martino in Aquario, Ki. → Verona"
H4O04406,"S. Martino in Rio, O. in Italien (Emilia-Romagna)"
H4O04407,"S. Martino sopr’Arno, O. in Italien (Toskana)"
H4O04408,"<i>S. Martinus</i>, O. in Italien, einst S. Martino di Variano, heute S. Bellino (Venetien)"
H4O04409,"<i>S. Martinus in Strada</i>, O. in Italien, abgegangen sö. Pavia (Lombardei)"
H4O04410,"St. Maximin bei Trier, Kl. → Trier"
H4O04411,"St. Michaelskloster → Michelsberg, Kl."
H4O04412,"S. Michele Arcangelo, Ki. in Italien (Venetien)"
H4O04413,"San Michele di Campagna, Kl. in Italien (Venetien)"
H4O04414,"San Miniato, Kl. → <i>Mons regis</i>"
H4O04415,"S. Miniato, Ki. in Italien, n. Siena gelegen, aber nicht mit der gleichnamige Stadt zw. Pisa und Florenz identisch (Toskana)"
H4O04416,"S. Nicolò in Palatino, Ki. in Italien (Toskana)"
H4O04417,"St. Nikola zu Passau, Stift → Passau"
H4O04418,"St. Nikola, Stift → Regensburg"
H4O04419,"St. Omer, O. in Frankreich (Pas-de-Calais)"
H4O04420,"St. Pantaleon zu Köln, Kl. → Köln"
H4O04421,"S. Paolo fuori le Mura, Kl. → Rom"
H4O04422,"S. Paolo Ripa d’oglio, O. in Italien (Lombardei)"
H4O04423,"St. Paul zu Regensburg, Kl. → Regensburg"
H4O04424,"St. Paul, Kl. → S. Paolo fuori le Mura, Kl."
